combo,entry_time,exit_time,side,entry_price,exit_price,pnl_bps,reason,btc_trend
BTC_1h_EMA50/100,2024-08-09 16:30:00,2024-08-11 14:45:00,LONG,0.5825,0.5647316540150678,-305.03598257394447,SL,UP
BTC_1h_EMA50/100,2024-08-12 00:15:00,2024-08-12 08:00:00,LONG,0.5553,0.5716596427837036,294.60909028819754,TP,UP
BTC_1h_EMA50/100,2024-08-12 17:45:00,2024-08-12 21:00:00,LONG,0.5735,0.5598375114999594,-238.22996512712456,SL,UP
BTC_1h_EMA50/100,2024-08-16 01:00:00,2024-08-16 03:00:00,SHORT,0.5594,0.5674072891306269,-143.1406709085962,SL,DOWN
BTC_1h_EMA50/100,2024-08-20 17:00:00,2024-08-21 13:30:00,LONG,0.5973,0.5877337724003872,-160.15783692638365,SL,UP
BTC_1h_EMA50/100,2024-08-24 03:45:00,2024-08-24 13:15:00,LONG,0.608,0.6182814998146607,169.1036153727098,TP,UP
BTC_1h_EMA50/100,2024-08-24 18:30:00,2024-08-24 21:00:00,LONG,0.6215,0.6133125542845564,-131.7368578510637,SL,UP
BTC_1h_EMA50/100,2024-08-25 11:15:00,2024-08-26 02:00:00,LONG,0.6016,0.5936481982713202,-132.1775553304491,SL,UP
BTC_1h_EMA50/100,2024-08-26 06:00:00,2024-08-26 12:30:00,LONG,0.5972,0.5909409950584097,-104.80584296031921,SL,UP
BTC_1h_EMA50/100,2024-08-26 20:45:00,2024-08-27 15:15:00,LONG,0.5849,0.5977405719235711,219.53448322056985,TP,UP
BTC_1h_EMA50/100,2024-08-28 08:00:00,2024-08-28 09:45:00,SHORT,0.569,0.5785622109421851,-168.05291638286684,SL,DOWN
BTC_1h_EMA50/100,2024-08-28 13:45:00,2024-08-28 16:15:00,SHORT,0.5767,0.5619503570306794,255.75937175863663,TP,DOWN
BTC_1h_EMA50/100,2024-08-28 18:00:00,2024-08-30 15:00:00,SHORT,0.5676,0.5503466351820395,303.9704865743564,TP,DOWN
BTC_1h_EMA50/100,2024-09-01 09:15:00,2024-09-01 14:00:00,SHORT,0.5579,0.5510471494295576,122.83295519703141,TP,DOWN
BTC_1h_EMA50/100,2024-09-01 21:30:00,2024-09-01 22:30:00,SHORT,0.556,0.5480009622818628,143.86758485858377,TP,DOWN
BTC_1h_EMA50/100,2024-09-02 04:30:00,2024-09-02 10:00:00,SHORT,0.548,0.5544990924084827,-118.59657679712912,SL,DOWN
BTC_1h_EMA50/100,2024-09-02 13:30:00,2024-09-02 15:30:00,SHORT,0.5533,0.5599797482034286,-120.72561365314543,SL,DOWN
BTC_1h_EMA50/100,2024-09-03 03:00:00,2024-09-03 14:15:00,SHORT,0.5663,0.5571004764930119,162.44964695370228,TP,DOWN
BTC_1h_EMA50/100,2024-09-03 22:45:00,2024-09-04 00:45:00,SHORT,0.5635,0.5543010758434104,163.2462139589996,TP,DOWN
BTC_1h_EMA50/100,2024-09-04 03:45:00,2024-09-04 15:00:00,SHORT,0.5529,0.5610541432459147,-147.47953058265134,SL,DOWN
BTC_1h_EMA50/100,2024-09-04 18:45:00,2024-09-05 15:15:00,SHORT,0.5572,0.5456300117025648,207.64515968117865,TP,DOWN
BTC_1h_EMA50/100,2024-09-05 23:30:00,2024-09-06 07:15:00,SHORT,0.5437,0.5341541595524658,175.57183092760988,TP,DOWN
BTC_1h_EMA50/100,2024-09-07 02:30:00,2024-09-07 07:15:00,SHORT,0.5201,0.5296188198888918,-183.0190326647146,SL,DOWN
BTC_1h_EMA50/100,2024-09-07 09:30:00,2024-09-09 16:15:00,SHORT,0.5269,0.5342093578543607,-138.72381579731845,SL,DOWN
BTC_1h_EMA50/100,2024-09-10 00:15:00,2024-09-10 08:15:00,SHORT,0.5355,0.5405896385769345,-95.0446046112897,SL,DOWN
BTC_1h_EMA50/100,2024-09-13 19:30:00,2024-09-14 08:15:00,LONG,0.5689,0.5818658803671263,227.9114144335791,TP,UP
BTC_1h_EMA50/100,2024-09-14 15:30:00,2024-09-14 21:00:00,LONG,0.586,0.5983333695276474,210.46705678579198,TP,UP
BTC_1h_EMA50/100,2024-09-15 01:45:00,2024-09-15 04:30:00,LONG,0.5935,0.5855852066295946,-133.357933789477,SL,UP
BTC_1h_EMA50/100,2024-09-15 07:45:00,2024-09-15 11:30:00,LONG,0.5888,0.5818007311242799,-118.87345237296383,SL,UP
BTC_1h_EMA50/100,2024-09-16 04:00:00,2024-09-16 16:45:00,LONG,0.5681,0.579162113046226,194.72122947062053,TP,UP
BTC_1h_EMA50/100,2024-09-18 05:45:00,2024-09-18 09:30:00,LONG,0.581,0.574422019144962,-113.21825912285566,SL,UP
BTC_1h_EMA50/100,2024-09-18 17:45:00,2024-09-18 18:30:00,LONG,0.5692,0.5792505975632877,176.57409633323317,TP,UP
BTC_1h_EMA50/100,2024-09-19 19:45:00,2024-09-20 00:15:00,LONG,0.5903,0.5831075241902905,-121.8444148688717,SL,UP
BTC_1h_EMA50/100,2024-09-20 03:15:00,2024-09-20 17:00:00,LONG,0.5834,0.5763372909845731,-121.06117613004692,SL,UP
BTC_1h_EMA50/100,2024-09-20 19:00:00,2024-09-21 16:45:00,LONG,0.5823,0.5927434382310837,179.34807197464576,TP,UP
BTC_1h_EMA50/100,2024-09-26 04:30:00,2024-09-26 10:30:00,LONG,0.5826,0.5909260108290226,142.91127409925545,TP,UP
BTC_1h_EMA50/100,2024-09-26 19:00:00,2024-09-26 23:15:00,LONG,0.5935,0.5879562881000806,-93.40710867598018,SL,UP
BTC_1h_EMA50/100,2024-09-30 07:15:00,2024-09-30 10:00:00,LONG,0.6467,0.6329770755826004,-212.19923329827802,SL,UP
BTC_1h_EMA50/100,2024-10-03 03:00:00,2024-10-03 08:45:00,SHORT,0.5403,0.5104366816087459,552.7173494587103,TP,DOWN
BTC_1h_EMA50/100,2024-10-03 22:45:00,2024-10-04 18:45:00,SHORT,0.5232,0.5372589411167834,-268.7106482565636,SL,DOWN
BTC_1h_EMA50/100,2024-10-04 22:15:00,2024-10-07 02:00:00,SHORT,0.5325,0.5413366685384289,-165.9468270127494,SL,DOWN
BTC_1h_EMA50/100,2024-10-10 05:15:00,2024-10-10 12:00:00,SHORT,0.526,0.5308939813519685,-93.04147056974337,SL,DOWN
BTC_1h_EMA50/100,2024-10-10 18:00:00,2024-10-11 07:30:00,SHORT,0.531,0.5379489494306562,-130.86533767714047,SL,DOWN
BTC_1h_EMA50/100,2024-10-11 22:45:00,2024-10-13 10:00:00,SHORT,0.5398,0.5325993463005434,133.39484437674233,TP,DOWN
BTC_1h_EMA50/100,2024-10-15 04:45:00,2024-10-15 05:30:00,LONG,0.5497,0.5440328337286937,-103.09562072596428,SL,UP
BTC_1h_EMA50/100,2024-10-15 07:15:00,2024-10-15 11:00:00,LONG,0.5476,0.5415909204453133,-109.73483481896747,SL,UP
BTC_1h_EMA50/100,2024-10-15 16:15:00,2024-10-17 04:30:00,LONG,0.5415,0.5544808864455012,239.7208946537621,TP,UP
BTC_1h_EMA50/100,2024-10-17 09:15:00,2024-10-17 14:00:00,LONG,0.5557,0.5483512126736231,-132.24378848977676,SL,UP
BTC_1h_EMA50/100,2024-10-20 11:30:00,2024-10-20 22:00:00,LONG,0.5404,0.5462570678057491,108.38393422925847,TP,UP
BTC_1h_EMA50/100,2024-10-21 04:45:00,2024-10-21 06:15:00,LONG,0.5477,0.5544749403335656,123.69801594971018,TP,UP
BTC_1h_EMA50/100,2024-10-21 17:45:00,2024-10-22 00:30:00,LONG,0.5476,0.5408024837755204,-124.13287480788074,SL,UP
BTC_1h_EMA50/100,2024-10-22 18:45:00,2024-10-23 08:45:00,SHORT,0.5332,0.5235656852796119,180.68857315056482,TP,DOWN
BTC_1h_EMA50/100,2024-10-23 15:00:00,2024-10-23 16:45:00,SHORT,0.5269,0.5196056676451847,138.43864784238676,TP,DOWN
BTC_1h_EMA50/100,2024-10-24 07:45:00,2024-10-25 06:45:00,SHORT,0.5296,0.5219638027116569,144.18801526327573,TP,DOWN
BTC_1h_EMA50/100,2024-10-26 11:15:00,2024-10-28 09:45:00,SHORT,0.5135,0.5196890021151187,-120.52584450085195,SL,DOWN
BTC_1h_EMA50/100,2024-11-02 00:00:00,2024-11-03 02:30:00,SHORT,0.513,0.5019864147049243,214.68977183383387,TP,DOWN
BTC_1h_EMA50/100,2024-11-03 05:30:00,2024-11-03 13:30:00,SHORT,0.5041,0.49649001093816486,150.9618937082946,TP,DOWN
BTC_1h_EMA50/100,2024-11-03 16:45:00,2024-11-03 20:30:00,SHORT,0.4973,0.5028240058907724,-111.07994954297895,SL,DOWN
BTC_1h_EMA50/100,2024-11-04 00:30:00,2024-11-04 01:15:00,SHORT,0.5017,0.5072467639147733,-110.55937641565212,SL,DOWN
BTC_1h_EMA50/100,2024-11-04 05:15:00,2024-11-04 09:45:00,SHORT,0.5054,0.510536467439549,-101.63172614857513,SL,DOWN
BTC_1h_EMA50/100,2024-11-04 14:00:00,2024-11-04 21:15:00,SHORT,0.5099,0.502376016652701,147.5580181858988,TP,DOWN
BTC_1h_EMA50/100,2024-11-05 01:30:00,2024-11-05 05:45:00,SHORT,0.5022,0.5084111743707791,-123.67929850217277,SL,DOWN
BTC_1h_EMA50/100,2024-11-05 20:00:00,2024-11-05 20:30:00,SHORT,0.5076,0.5131088664891931,-108.52770861294366,SL,DOWN
BTC_1h_EMA50/100,2024-11-06 09:30:00,2024-11-07 02:45:00,LONG,0.5341,0.5488879973684583,276.8769400572601,TP,UP
BTC_1h_EMA50/100,2024-11-07 15:30:00,2024-11-10 01:00:00,LONG,0.5485,0.5627828035412118,260.39751214606764,TP,UP
BTC_1h_EMA50/100,2024-11-11 00:30:00,2024-11-11 05:30:00,LONG,0.5914,0.5749826901854225,-277.60077468003993,SL,UP
BTC_1h_EMA50/100,2024-11-11 10:00:00,2024-11-11 20:00:00,LONG,0.5835,0.6069098913190492,401.19779467093633,TP,UP
BTC_1h_EMA50/100,2024-11-12 04:30:00,2024-11-12 08:15:00,LONG,0.6084,0.6341929681567389,423.94753709301136,TP,UP
BTC_1h_EMA50/100,2024-11-13 23:00:00,2024-11-14 14:30:00,LONG,0.6915,0.7475787624959682,810.9727042077833,TP,UP
BTC_1h_EMA50/100,2024-11-15 09:15:00,2024-11-15 12:45:00,LONG,0.7999,0.8664327206243119,831.7629781761697,TP,UP
BTC_1h_EMA50/100,2024-11-22 20:15:00,2024-11-23 00:15:00,LONG,1.4553,1.56488391018843,752.9987644364045,TP,UP
BTC_1h_EMA50/100,2024-11-24 18:15:00,2024-11-25 04:15:00,LONG,1.3537,1.463993202166286,814.7536541795533,TP,UP
BTC_1h_EMA50/100,2024-11-29 17:15:00,2024-11-29 23:15:00,LONG,1.6999,1.7930873027339482,548.1928509556343,TP,UP
BTC_1h_EMA50/100,2024-12-02 12:30:00,2024-12-02 14:30:00,LONG,2.3952,2.618610967546891,932.7445204863516,TP,UP
BTC_1h_EMA50/100,2024-12-05 04:45:00,2024-12-07 16:00:00,LONG,2.3267,2.5702455282359087,1046.7422883736986,TP,UP
BTC_1h_EMA50/100,2024-12-11 01:15:00,2024-12-11 14:45:00,SHORT,2.2812,2.4299897206050556,-652.2432079828839,SL,DOWN
BTC_1h_EMA50/100,2024-12-16 19:30:00,2024-12-17 08:30:00,LONG,2.4697,2.575630885244061,428.92207654395685,TP,UP
BTC_1h_EMA50/100,2024-12-17 17:30:00,2024-12-17 22:30:00,LONG,2.6455,2.562986100866908,-311.9028506259385,SL,UP
BTC_1h_EMA50/100,2024-12-18 07:15:00,2024-12-18 15:00:00,LONG,2.5297,2.451947723683122,-307.3576958409222,SL,UP
BTC_1h_EMA50/100,2024-12-19 03:15:00,2024-12-19 17:45:00,LONG,2.3265,2.2235073955984346,-442.69333505938204,SL,UP
BTC_1h_EMA50/100,2024-12-19 22:00:00,2024-12-20 10:00:00,SHORT,2.2555,2.0986189253217638,695.5489899278931,TP,DOWN
BTC_1h_EMA50/100,2024-12-20 21:15:00,2024-12-21 05:00:00,SHORT,2.2128,2.3247486110698974,-505.91382443012145,SL,DOWN
BTC_1h_EMA50/100,2024-12-23 06:15:00,2024-12-23 20:30:00,SHORT,2.1688,2.2295681078854037,-280.1923085826432,SL,DOWN
BTC_1h_EMA50/100,2024-12-24 20:00:00,2024-12-26 08:00:00,SHORT,2.3057,2.2298308360858337,329.0504571894271,TP,DOWN
BTC_1h_EMA50/100,2024-12-26 23:15:00,2024-12-27 02:15:00,SHORT,2.1438,2.1855179908370097,-194.59833397243005,SL,DOWN
BTC_1h_EMA50/100,2024-12-27 20:15:00,2024-12-29 22:00:00,SHORT,2.1655,2.093058033969114,334.52766580875715,TP,DOWN
BTC_1h_EMA50/100,2024-12-30 03:45:00,2024-12-30 05:30:00,SHORT,2.1063,2.0535516388991337,250.4313777755606,TP,DOWN
BTC_1h_EMA50/100,2024-12-30 10:45:00,2024-12-30 14:30:00,SHORT,2.0736,2.010552290958662,304.04952276879686,TP,DOWN
BTC_1h_EMA50/100,2024-12-30 21:45:00,2024-12-31 13:15:00,SHORT,2.0562,2.1071245621528267,-247.66346733210148,SL,DOWN
BTC_1h_EMA50/100,2024-12-31 17:30:00,2025-01-01 12:15:00,SHORT,2.1082,2.153268484079535,-213.77708035070103,SL,DOWN
BTC_1h_EMA50/100,2025-01-02 19:30:00,2025-01-04 02:00:00,LONG,2.4054,2.4908883895448266,355.40196867392694,TP,UP
BTC_1h_EMA50/100,2025-01-04 06:30:00,2025-01-04 15:30:00,LONG,2.4594,2.416626514549874,-173.91837623048642,SL,UP
BTC_1h_EMA50/100,2025-01-07 23:00:00,2025-01-08 17:00:00,LONG,2.2948,2.239147270130363,-242.51668933953718,SL,UP
BTC_1h_EMA50/100,2025-01-09 23:30:00,2025-01-10 17:45:00,SHORT,2.2763,2.335994576739015,-262.2438902561838,SL,DOWN
BTC_1h_EMA50/100,2025-01-15 13:30:00,2025-01-15 15:00:00,LONG,2.7872,2.9110321248161815,444.2886223313058,TP,UP
BTC_1h_EMA50/100,2025-01-15 18:00:00,2025-01-15 21:45:00,LONG,2.8957,3.0612935752518475,571.8602591837806,TP,UP
BTC_1h_EMA50/100,2025-01-16 04:15:00,2025-01-16 12:15:00,LONG,3.0584,3.2462870751789135,614.3312685682504,TP,UP
BTC_1h_EMA50/100,2025-01-17 00:15:00,2025-01-18 05:15:00,LONG,3.2703,3.1363636150496514,-409.5538175407417,SL,UP
BTC_1h_EMA50/100,2025-01-19 13:30:00,2025-01-19 22:45:00,LONG,3.117,3.0323676864601894,-271.51849066349246,SL,UP
BTC_1h_EMA50/100,2025-01-20 02:15:00,2025-01-20 06:45:00,LONG,3.024,3.218504684418275,643.2033214890052,TP,UP
BTC_1h_EMA50/100,2025-01-21 01:15:00,2025-01-21 06:00:00,LONG,3.1667,3.0173190650886577,-471.7243026221063,SL,UP
BTC_1h_EMA50/100,2025-01-27 18:00:00,2025-01-27 21:00:00,SHORT,2.9129,3.0152068141030703,-351.2197950601473,SL,DOWN
BTC_1h_EMA50/100,2025-01-28 01:30:00,2025-01-28 04:15:00,SHORT,3.0077,3.101635613198239,-312.3170967790651,SL,DOWN
BTC_1h_EMA50/100,2025-01-28 09:30:00,2025-01-28 12:00:00,SHORT,3.0735,3.1507450334157903,-251.32595873040555,SL,DOWN
BTC_1h_EMA50/100,2025-01-28 17:45:00,2025-01-28 21:45:00,SHORT,3.1582,3.041872068364022,368.3361776834202,TP,DOWN
BTC_1h_EMA50/100,2025-02-01 13:45:00,2025-02-01 19:30:00,SHORT,2.9903,2.925721275272082,215.96068865303866,TP,DOWN
BTC_1h_EMA50/100,2025-02-02 02:15:00,2025-02-02 03:45:00,SHORT,2.9154,2.8274838402341365,301.5577957256758,TP,DOWN
BTC_1h_EMA50/100,2025-02-02 07:30:00,2025-02-02 12:30:00,SHORT,2.8783,2.777852035781321,348.98365083097343,TP,DOWN
BTC_1h_EMA50/100,2025-02-02 20:45:00,2025-02-02 22:30:00,SHORT,2.6701,2.4866926956074815,686.893016712927,TP,DOWN
BTC_1h_EMA50/100,2025-02-03 08:45:00,2025-02-03 15:15:00,SHORT,2.3087,2.540410490333584,-1003.6405350785466,SL,DOWN
BTC_1h_EMA50/100,2025-02-03 23:45:00,2025-02-05 17:30:00,SHORT,2.6776,2.4019883116244736,1029.323604629244,TP,DOWN
BTC_1h_EMA50/100,2025-02-06 23:30:00,2025-02-07 11:00:00,SHORT,2.3217,2.4018721325338936,-345.316503139483,SL,DOWN
BTC_1h_EMA50/100,2025-02-11 22:45:00,2025-02-12 13:30:00,SHORT,2.4204,2.3418664747745614,324.4650686888053,TP,DOWN
BTC_1h_EMA50/100,2025-02-20 23:30:00,2025-02-21 03:30:00,LONG,2.6917,2.647045012438586,-165.89882810645298,SL,UP
BTC_1h_EMA50/100,2025-02-21 22:45:00,2025-02-24 03:15:00,LONG,2.5594,2.4983821278864538,-238.4069395700022,SL,UP
BTC_1h_EMA50/100,2025-02-24 18:30:00,2025-02-24 21:45:00,SHORT,2.4548,2.3765725449595707,318.671399056662,TP,DOWN
BTC_1h_EMA50/100,2025-02-25 14:45:00,2025-02-25 21:45:00,SHORT,2.2026,2.312887679610888,-500.7158794646692,SL,DOWN
BTC_1h_EMA50/100,2025-02-26 02:45:00,2025-02-28 01:15:00,SHORT,2.2921,2.1429155085019227,650.8637995640562,TP,DOWN
BTC_1h_EMA50/100,2025-02-28 11:00:00,2025-02-28 14:00:00,SHORT,2.0262,2.1004021447038745,-366.21332891064446,SL,DOWN
BTC_1h_EMA50/100,2025-02-28 22:30:00,2025-03-01 02:15:00,SHORT,2.1365,2.201071550415336,-302.23051914503327,SL,DOWN
BTC_1h_EMA50/100,2025-03-01 06:30:00,2025-03-02 02:00:00,SHORT,2.1771,2.2359640079811585,-270.3780624737433,SL,DOWN
BTC_1h_EMA50/100,2025-03-02 09:00:00,2025-03-02 15:15:00,SHORT,2.2546,2.298935004659135,-196.6424406064716,SL,DOWN
BTC_1h_EMA50/100,2025-03-03 11:00:00,2025-03-03 18:15:00,LONG,2.662,2.535111724436613,-476.6651974582528,SL,UP
BTC_1h_EMA50/100,2025-03-04 05:15:00,2025-03-04 14:30:00,LONG,2.3188,2.5114155101738938,830.6689243310927,TP,UP
BTC_1h_EMA50/100,2025-03-05 17:00:00,2025-03-06 10:00:00,LONG,2.4651,2.5971900892030706,535.8406928849561,TP,UP
BTC_1h_EMA50/100,2025-03-06 19:45:00,2025-03-07 00:15:00,LONG,2.585,2.5102605795027966,-289.1273520201292,SL,UP
BTC_1h_EMA50/100,2025-03-07 05:30:00,2025-03-07 16:00:00,LONG,2.5015,2.4104255294561536,-364.0794345146769,SL,UP
BTC_1h_EMA50/100,2025-03-08 16:15:00,2025-03-09 10:45:00,SHORT,2.3394,2.2446531893234094,405.0047476985147,TP,DOWN
BTC_1h_EMA50/100,2025-03-09 21:30:00,2025-03-10 09:15:00,SHORT,2.1629,2.2280529948680625,-301.22980659328897,SL,DOWN
BTC_1h_EMA50/100,2025-03-10 13:30:00,2025-03-10 14:30:00,SHORT,2.1806,2.0746050125945823,486.08175458780977,TP,DOWN
BTC_1h_EMA50/100,2025-03-10 22:00:00,2025-03-11 00:30:00,SHORT,2.0715,1.9350041107296654,658.922950858482,TP,DOWN
BTC_1h_EMA50/100,2025-03-11 12:15:00,2025-03-11 19:45:00,SHORT,2.1254,2.2053759882924706,-376.28676151534137,SL,DOWN
BTC_1h_EMA50/100,2025-03-14 17:45:00,2025-03-15 01:00:00,SHORT,2.3432,2.393761796483687,-215.78096826428424,SL,DOWN
BTC_1h_EMA50/100,2025-03-15 11:00:00,2025-03-16 09:15:00,LONG,2.408,2.360865040792196,-195.74318607892064,SL,UP
BTC_1h_EMA50/100,2025-03-16 16:15:00,2025-03-18 01:45:00,LONG,2.3215,2.2805097791395568,-176.5678262349478,SL,UP
BTC_1h_EMA50/100,2025-03-19 02:00:00,2025-03-19 08:30:00,SHORT,2.2689,2.3049881053230585,-159.05551290519026,SL,DOWN
BTC_1h_EMA50/100,2025-03-19 19:00:00,2025-03-20 05:15:00,LONG,2.5122,2.4404080656414635,-285.7731643919134,SL,UP
BTC_1h_EMA50/100,2025-03-20 11:45:00,2025-03-20 16:15:00,LONG,2.4867,2.423683002952041,-253.4161621746051,SL,UP
BTC_1h_EMA50/100,2025-03-20 19:45:00,2025-03-21 10:15:00,LONG,2.4399,2.3798773803223767,-246.00442508964898,SL,UP
BTC_1h_EMA50/100,2025-03-21 20:30:00,2025-03-24 05:00:00,LONG,2.3962,2.460178493665314,266.9998066326436,TP,UP
BTC_1h_EMA50/100,2025-03-24 17:30:00,2025-03-24 23:00:00,LONG,2.4708,2.438822639873972,-129.42107870336744,SL,UP
BTC_1h_EMA50/100,2025-03-25 08:15:00,2025-03-25 17:45:00,LONG,2.4238,2.468874534762212,185.96639476116803,TP,UP
BTC_1h_EMA50/100,2025-03-27 01:00:00,2025-03-27 12:15:00,LONG,2.3638,2.3277186737863262,-152.64119728265362,SL,UP
BTC_1h_EMA50/100,2025-03-28 19:00:00,2025-03-29 07:00:00,SHORT,2.1818,2.116826656811383,297.7969712559208,TP,DOWN
BTC_1h_EMA50/100,2025-03-29 15:45:00,2025-03-30 01:00:00,SHORT,2.1083,2.15512913278944,-222.11797557008074,SL,DOWN
BTC_1h_EMA50/100,2025-03-30 06:15:00,2025-03-31 00:30:00,SHORT,2.1676,2.1014018391537355,305.3984168954822,TP,DOWN
BTC_1h_EMA50/100,2025-03-31 06:15:00,2025-03-31 15:00:00,SHORT,2.0817,2.128934834958647,-226.9051014010045,SL,DOWN
BTC_1h_EMA50/100,2025-03-31 17:45:00,2025-04-01 08:30:00,SHORT,2.0872,2.141369894765392,-259.5338001408198,SL,DOWN
BTC_1h_EMA50/100,2025-04-01 12:45:00,2025-04-01 15:15:00,SHORT,2.1336,2.1813143987020203,-223.63328975450094,SL,DOWN
BTC_1h_EMA50/100,2025-04-07 10:00:00,2025-04-07 13:45:00,SHORT,1.7501,1.840785038970797,-518.1706129409573,SL,DOWN
BTC_1h_EMA50/100,2025-04-07 17:00:00,2025-04-07 20:30:00,SHORT,1.8402,1.9485546487478942,-588.819958416988,SL,DOWN
BTC_1h_EMA50/100,2025-04-07 23:30:00,2025-04-09 01:00:00,SHORT,1.9089,1.7652872311653516,752.3325938218264,TP,DOWN
BTC_1h_EMA50/100,2025-04-09 11:15:00,2025-04-09 13:30:00,SHORT,1.8019,1.8603383740130734,-324.3153005886752,SL,DOWN
BTC_1h_EMA50/100,2025-04-10 00:15:00,2025-04-12 13:30:00,SHORT,2.0321,2.109050560623276,-378.6750682706379,SL,DOWN
BTC_1h_EMA50/100,2025-04-12 18:30:00,2025-04-13 09:45:00,LONG,2.1352,2.1978458252599085,293.3955847691469,TP,UP
BTC_1h_EMA50/100,2025-04-13 16:30:00,2025-04-13 19:30:00,LONG,2.1673,2.1203485827789907,-216.6355244821172,SL,UP
BTC_1h_EMA50/100,2025-04-14 00:00:00,2025-04-16 00:15:00,LONG,2.1182,2.0677490315864406,-238.1784931241584,SL,UP
BTC_1h_EMA50/100,2025-04-16 05:15:00,2025-04-16 07:15:00,LONG,2.0857,2.05212848675268,-160.96041255846953,SL,UP
BTC_1h_EMA50/100,2025-04-16 10:30:00,2025-04-16 17:30:00,LONG,2.0747,2.1305417907304443,269.1559778784608,TP,UP
BTC_1h_EMA50/100,2025-04-16 20:00:00,2025-04-17 15:00:00,LONG,2.1057,2.059127604223756,-221.1729865424517,SL,UP
BTC_1h_EMA50/100,2025-04-22 00:00:00,2025-04-22 13:45:00,LONG,2.0841,2.1234674332153323,188.8941663803677,TP,UP
BTC_1h_EMA50/100,2025-04-22 20:30:00,2025-04-22 21:45:00,LONG,2.1526,2.202640703375949,232.4663354824358,TP,UP
BTC_1h_EMA50/100,2025-04-23 18:15:00,2025-04-24 01:15:00,LONG,2.2447,2.196356088183141,-215.36914428145826,SL,UP
BTC_1h_EMA50/100,2025-04-24 18:00:00,2025-04-27 12:45:00,LONG,2.1991,2.269279297888166,319.1273606846716,TP,UP
BTC_1h_EMA50/100,2025-04-28 03:00:00,2025-04-28 07:15:00,LONG,2.2463,2.3030117668667858,252.46746590742814,TP,UP
BTC_1h_EMA50/100,2025-04-28 19:15:00,2025-04-29 22:15:00,LONG,2.2826,2.2419203083360872,-178.21647097131657,SL,UP
BTC_1h_EMA50/100,2025-04-30 17:45:00,2025-05-01 10:15:00,LONG,2.1774,2.2362658465495104,270.3492539244532,TP,UP
BTC_1h_EMA50/100,2025-05-05 20:00:00,2025-05-06 08:15:00,SHORT,2.1405,2.090192265358674,235.02795908117568,TP,DOWN
BTC_1h_EMA50/100,2025-05-09 06:30:00,2025-05-09 08:15:00,LONG,2.3078,2.3699861167222784,269.4605976353176,TP,UP
BTC_1h_EMA50/100,2025-05-09 17:30:00,2025-05-10 17:15:00,LONG,2.3544,2.439917711271822,363.2250733597612,TP,UP
BTC_1h_EMA50/100,2025-05-10 19:45:00,2025-05-11 06:30:00,LONG,2.4185,2.375336855312629,-178.47072436374123,SL,UP
BTC_1h_EMA50/100,2025-05-11 11:30:00,2025-05-11 15:45:00,LONG,2.3756,2.331389982002733,-186.100429353708,SL,UP
BTC_1h_EMA50/100,2025-05-11 22:00:00,2025-05-12 07:00:00,LONG,2.3698,2.4322428914525847,263.49435164395527,TP,UP
BTC_1h_EMA50/100,2025-05-12 20:00:00,2025-05-13 02:00:00,LONG,2.5323,2.444759427980012,-345.69589708955664,SL,UP
BTC_1h_EMA50/100,2025-05-15 12:45:00,2025-05-15 13:45:00,LONG,2.4848,2.436361838529545,-194.9378681199886,SL,UP
BTC_1h_EMA50/100,2025-05-23 17:30:00,2025-05-23 20:30:00,LONG,2.3723,2.329226699809827,-181.56767773963182,SL,UP
BTC_1h_EMA50/100,2025-05-29 04:45:00,2025-05-29 13:00:00,SHORT,2.2783,2.308374626294764,-132.00468022105946,SL,DOWN
BTC_1h_EMA50/100,2025-05-30 05:15:00,2025-05-30 16:30:00,SHORT,2.2166,2.1554966463317493,275.6625176768511,TP,DOWN
BTC_1h_EMA50/100,2025-05-30 20:00:00,2025-05-31 00:00:00,SHORT,2.1851,2.121542088450292,290.86957827883407,TP,DOWN
BTC_1h_EMA50/100,2025-05-31 06:00:00,2025-05-31 15:00:00,SHORT,2.1255,2.1717346773303574,-217.52377007930951,SL,DOWN
BTC_1h_EMA50/100,2025-05-31 22:15:00,2025-06-01 08:45:00,SHORT,2.1884,2.1429180060664472,207.8321784571052,TP,DOWN
BTC_1h_EMA50/100,2025-06-06 02:30:00,2025-06-06 04:30:00,SHORT,2.0987,2.1343553982629953,-169.892782498667,SL,DOWN
BTC_1h_EMA50/100,2025-06-06 17:00:00,2025-06-08 06:00:00,SHORT,2.1694,2.196828889448902,-126.43537129575962,SL,DOWN
BTC_1h_EMA50/100,2025-06-09 08:45:00,2025-06-09 16:15:00,LONG,2.2357,2.269851927028551,152.75719921523842,TP,UP
BTC_1h_EMA50/100,2025-06-10 09:30:00,2025-06-10 15:30:00,LONG,2.2876,2.2638662965092067,-103.74935955059092,SL,UP
BTC_1h_EMA50/100,2025-06-12 09:30:00,2025-06-12 19:45:00,LONG,2.2458,2.219424398450451,-117.4441248087501,SL,UP
BTC_1h_EMA50/100,2025-06-13 10:30:00,2025-06-14 04:00:00,SHORT,2.1281,2.1655370323006204,-175.9176368620862,SL,DOWN
BTC_1h_EMA50/100,2025-06-17 12:45:00,2025-06-17 15:00:00,LONG,2.2135,2.1795457142547146,-153.39636659265983,SL,UP
BTC_1h_EMA50/100,2025-06-18 02:00:00,2025-06-20 17:15:00,SHORT,2.1603,2.105969126804505,251.49689022587043,TP,DOWN
